Fire Started,Temp (C),average humidity %,average wind speed,Unnamed: 0,Incident Name,County,Administrative Unit,Acres Burned,Crews Involved,Dozers,Engines,Fatalities,Helicopters,Injuries,Personnel Involved,Structures Damaged,Structures Destroyed,Structures Threatened,Water Tenders,Fire Extinguished,Longitude,Latitude,Incident ID
2014-05-14,17.420833333333334,55.402777776666674,26.868055556666665,157,Fiddler Fire,Shasta,CAL FIRE Shasta-Trinity Unit,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05-15T11:30:00Z,-122.721,40.39,2c241790-d062-4b15-9a25-8e511c0febab
2014-05-14,17.420833333333334,55.402777776666674,26.868055556666665,158,Cocos Fire,San Diego,San Marcos Fire / CAL FIRE San Diego Unit / Elfin Forest Fire Dept,1995.0,13.0,1.0,21.0,0.0,0.0,3.0,514.0,0.0,40.0,0.0,2.0,2014-05-22T18:15:00Z,-117.1599,33.1137,1b1cba8f-7893-4eea-82d9-dc78663fd911
2014-05-16,18.65833333,60.902777776666674,18.261111109999998,159,San Mateo Fire,San Diego,Marine Corps Base Camp Pendleton,1457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05-20T23:30:00Z,-117.550567,33.417572,b0b5efed-3edc-4a4b-97c8-95a79d12d0c6
2014-05-25,21.215277776666667,55.958333333333336,27.730555556666662,160,Indian Fire,Lake,CAL FIRE Sonoma-Lake-Napa Unit,175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-05-26T08:45:00Z,-122.5983,39.1647,b454456c-1fa9-4766-b179-6df36b4d844b
2014-06-04,21.181944443333332,78.87500000333334,9.565277777666667,161,59 Fire,Tuolumne,CAL FIRE Tuolumne-Calaveras Unit,402.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-05T20:00:00Z,-120.45087,37.76617,1a0bbf7e-7f9b-4359-9c91-85dec2e2869a
2014-06-05,22.781944443333334,76.29166666666667,13.0375,162,Hetch Hetchy Fire,Tuolumne,CAL FIRE Tuolumne-Calaveras Unit,269.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-06T09:30:00Z,-120.452,37.787,b5d32131-cf00-4e34-9e08-b74d68a3174f
2014-06-09,21.358333333333334,79.95833333333333,19.53333333666667,163,Morgan Fire,Fresno,CAL FIRE Fresno-Kings Unit,40.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,2014-06-11T07:30:00Z,-119.525506,36.991825,857e832f-17bd-4ad2-8789-99b003187049
2014-06-10,21.304166666666667,80.31944444666667,14.727777776666665,164,Haigh Fire,Mariposa,CAL FIRE Madera-Mariposa-Merced Unit,130.0,0.0,1.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,4.0,2014-06-13T18:30:00Z,-120.197,37.7103,50567f4a-c56d-4d73-9855-f5d81fa74025
2014-06-11,21.208333336666666,76.73611111333334,19.161111109999997,165,Hall Fire,Fresno,CAL FIRE Fresno-Kings Unit,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-09T19:15:00Z,-119.241493,36.742747,ccc2ec2b-4941-4bbd-ae60-be6706d97f13
2014-06-12,22.930555556666665,69.94444444333334,20.031944443333334,166,Norman Fire,Solano,CAL FIRE Sonoma-Lake-Napa Unit,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-13T08:00:00Z,38.453,121.999,45cf54ae-c166-4f81-816f-2e0ef959a56e
2014-06-13,24.05833333,64.52777778,15.199999996666667,167,Tehama Fire,Tehama,CAL FIRE Tehama-Glenn Unit,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-13T13:50:00Z,-122.345078,40.009827,724209e0-12b0-4d49-b798-8ccacf95e668
2014-06-13,24.05833333,64.52777778,15.199999996666667,168,Shirley Fire,Kern,Sequoia National Forest,3895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-20T08:30:00Z,-118.555527,35.70683,8ede9823-938e-4786-97b8-a0f42b852cb2
2014-06-20,22.059722223333335,84.59722222333333,16.495833333333334,169,Reed Fire,Calaveras,CAL FIRE Tuolumne Calaveras Unit,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-06-21T19:00:00Z,38.178241,120.679019,2b382ade-87e2-4cff-92f7-67328139d7eb
2014-06-22,22.994444446666666,79.0,11.88611111,170,Oak Fire,Calaveras,CAL FIRE Tuolumne Calaveras Unit,85.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,2014-06-24T19:00:00Z,-120.66,38.058,06ae83a9-125e-4cf5-826e-8b541b2308fd
2014-07-01,24.836111113333335,71.51388888999999,21.755555553333334,171,West Fire,Trinity,Shasta - Trinity National Forest,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-03T10:45:00Z,-123.24,40.41,62c2a563-1768-4c94-ac71-694a553cfdf8
2014-07-01,24.836111113333335,71.51388888999999,21.755555553333334,172,Butts Fire,"Napa, Lake",CAL FIRE Sonoma-Lake-Napa Unit,4300.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,0.0,0.0,2014-07-09T18:00:00Z,-122.454,38.664,2437bb57-1d09-4892-8c26-a60661dae1d9
2014-07-01,24.836111113333335,71.51388888999999,21.755555553333334,173,Modoc Lightning Complex,Modoc,Modoc National Forest,1651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-03T10:30:00Z,-120.79,41.89,8f48a8a9-facf-49e8-92dc-ea1147e53792
2014-07-03,25.85138889,71.13888888999999,16.85138889,174,Banner Fire,San Diego,CAL FIRE San Diego Unit,217.0,4.0,0.0,5.0,0.0,0.0,4.0,91.0,0.0,3.0,0.0,0.0,2014-07-06T09:15:00Z,-116.576454,33.078948,d2623c2c-ff3d-419e-a129-b3aa542c05c4
2014-07-03,25.85138889,71.13888888999999,16.85138889,175,Gulch Fire,Modoc,CAL FIRE Lassen-Modoc Unit / Modoc National Forest,1469.0,8.0,0.0,17.0,0.0,2.0,0.0,427.0,0.0,0.0,0.0,4.0,2014-07-07T07:00:00Z,-120.904,41.489,00089805-cdee-4607-8b67-1653bee463bc
2014-07-04,24.430555553333335,76.20833333333333,21.712499999999995,176,Monticello Fire,Yolo,CAL FIRE Sonoma-Lake-Napa Unit,6488.0,0.0,0.0,2.0,0.0,0.0,5.0,87.0,0.0,0.0,0.0,0.0,2014-07-12T18:00:00Z,-122.104,38.512,756d8f5b-bc05-4741-a5a3-3b20ca21906d
2014-07-05,23.65833333333333,78.80555555333333,18.1375,177,Cassel Fire,Shasta,CAL FIRE Shasta-Trinity Unit,75.0,5.0,1.0,3.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,2.0,2014-07-08T18:30:00Z,-121.3415,40.5719,0bc42201-27c2-4b3d-a329-ce44bc1261d9
2014-07-07,25.61388888666667,73.34722222,19.650000000000002,178,Interlake Fire,San Luis Obispo,CAL FIRE San Benito-Monterey Unit,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-08T18:30:00Z,-121.0226,35.8218,1df51ee3-c15a-4266-bf3d-d52272189cff
2014-07-07,25.61388888666667,73.34722222,19.650000000000002,179,Hutto Fire,Nevada,CAL FIRE Nevada-Yuba-Placer,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-08T06:56:00Z,-121.2687,39.1871,61506ea2-3f16-4aa6-ba54-d7788c3a2b35
2014-07-09,26.75,67.90277778,16.540277775666667,180,Dry Fire,Shasta,CAL FIRE Shasta-Trinity Unit,143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014-07-10T07:30:00Z,-122.2215,40.6569,dcbc7afb-cdef-49a3-822e-20bbaa86a5d0
