location_id,time,temperature_2m (°C),relative_humidity_2m (%),wind_speed_100m (km/h)
0,3/6/2014,-0.1,38,12.6
0,3/6/2014,-0.2,37,4.6
0,3/6/2014,-0.2,36,1.8
0,3/6/2014,0,38,2.2
0,3/6/2014,0.2,40,2.6
0,3/6/2014,0.3,41,4.9
0,3/6/2014,0.5,43,8
0,3/6/2014,0.6,45,11.9
0,3/6/2014,0.6,48,14.5
0,3/6/2014,0.7,51,16.4
0,3/6/2014,0.9,53,17.3
0,3/6/2014,0.9,55,21.6
0,3/6/2014,1.1,56,25.3
0,3/6/2014,1.5,56,27.6
0,3/6/2014,1.7,57,27.5
0,3/6/2014,1.9,57,27.1
0,3/6/2014,2.1,57,24.5
0,3/6/2014,2.2,57,21.6
0,3/6/2014,2.5,58,22.4
0,3/6/2014,2.5,61,22.4
0,3/6/2014,2.5,63,20.3
0,3/7/2014,2.5,64,18.1
0,3/7/2014,2.5,65,16.7
0,3/7/2014,2,68,15.5
0,3/7/2014,1.9,67,15.4
0,3/7/2014,1.8,64,16.6
0,3/7/2014,1.8,61,16.1
0,3/7/2014,1.8,58,14.5
0,3/7/2014,1.8,56,13.4
0,3/7/2014,1.9,57,12.6
0,3/7/2014,1.9,60,14
0,3/7/2014,1.9,62,13.5
0,3/7/2014,1.9,64,15.4
0,3/7/2014,1.8,65,18.9
0,3/7/2014,1.9,66,22.4
0,3/7/2014,2,68,22.7
0,3/7/2014,2.2,68,25.2
0,3/7/2014,2.5,69,26.6
0,3/7/2014,2.7,73,26.5
0,3/7/2014,2.8,79,27.2
0,3/7/2014,2.7,84,25.6
0,3/7/2014,2.6,87,23
0,3/7/2014,2.6,88,20.7
0,3/7/2014,2.5,89,20.1
0,3/7/2014,2.5,90,22.2
0,3/8/2014,2.8,89,22.8
0,3/8/2014,3.2,87,23.1
0,3/8/2014,1.8,95,24.9
0,3/8/2014,2.1,93,25.9
0,3/8/2014,2.4,92,26
0,3/8/2014,2.5,91,23.9
0,3/8/2014,2.4,93,20.8
0,3/8/2014,2,95,24.1
0,3/8/2014,1.6,97,30
0,3/8/2014,1.2,97,33
0,3/8/2014,1.2,93,30.8
0,3/8/2014,1.4,84,26.6
0,3/8/2014,1.5,74,21.5
0,3/8/2014,1.6,66,17.4
0,3/8/2014,1.2,65,16.9
0,3/8/2014,1.1,62,16.9
0,3/8/2014,1.2,60,18.6
0,3/8/2014,1.2,59,22.8
0,3/8/2014,1.4,58,27.4
0,3/8/2014,1.2,55,30.3
0,3/8/2014,1,52,29.2
0,3/8/2014,0.9,51,27.8
0,3/8/2014,0.8,49,27.2
0,3/8/2014,0.6,48,26.8
0,3/9/2014,0.4,47,26.6
0,3/9/2014,0.3,46,26.8
0,3/9/2014,0.1,48,25.5
0,3/9/2014,0.1,48,22.3
0,3/9/2014,0.2,47,20.3
0,3/9/2014,0.2,45,18.6
0,3/9/2014,0.3,43,16.1
0,3/9/2014,0.3,42,12
0,3/9/2014,0.3,42,8.9
0,3/9/2014,0.3,42,7
0,3/9/2014,0.3,42,5.4
0,3/9/2014,0.4,41,4.6
0,3/9/2014,0.4,41,5.8
0,3/9/2014,0.6,41,7.6
0,3/9/2014,0.9,42,7.4
0,3/9/2014,1,44,10.2
0,3/9/2014,1.2,45,13.8
0,3/9/2014,1.5,48,17.9
0,3/9/2014,1.7,51,21.5
0,3/9/2014,1.9,55,22.3
0,3/9/2014,2,58,22.7
0,3/9/2014,2.2,60,24
0,3/9/2014,2.3,62,26.8
0,3/9/2014,2.7,64,30.9
0,3/10/2014,3,67,35.7
0,3/10/2014,3.5,68,40.6
0,3/10/2014,4,69,43.2
0,3/10/2014,4.8,65,46.7
0,3/10/2014,4.8,65,49
0,3/10/2014,4.5,69,47.8
0,3/10/2014,4.3,74,47.2
0,3/10/2014,4.5,76,47.5
0,3/10/2014,4.8,78,48.6
0,3/10/2014,5.1,80,51.3
0,3/10/2014,5.2,81,52.6
0,3/10/2014,5.2,82,52.4
0,3/10/2014,5.2,82,51.8
0,3/10/2014,5.4,82,50.9
0,3/10/2014,5.4,81,49.3
0,3/10/2014,5.6,80,50
0,3/10/2014,5.7,80,48.2
0,3/10/2014,5.8,78,48.2
0,3/10/2014,6,77,49
0,3/10/2014,6.2,75,48.5
0,3/10/2014,6.4,74,44.9
0,3/10/2014,6.5,74,38.9
0,3/10/2014,6.4,75,31.1
0,3/10/2014,6.2,77,23.8
0,3/11/2014,6.4,75,19.5
0,3/11/2014,6.8,72,20.6
0,3/11/2014,6.4,75,20.6
0,3/11/2014,6.1,76,22.4
0,3/11/2014,6,77,17.7
0,3/11/2014,5.6,79,10.9
0,3/11/2014,5.2,82,2.3
0,3/11/2014,4.7,85,9.9
0,3/11/2014,4.8,82,21.3
0,3/11/2014,4.1,87,29.3
0,3/11/2014,3.8,84,38.4
0,3/11/2014,3.5,79,49.2
0,3/11/2014,3.4,74,51.4
0,3/11/2014,3.3,71,49.8
0,3/11/2014,3.2,68,45.2
0,3/11/2014,3.2,68,39.9
0,3/11/2014,3.2,66,38.9
0,3/11/2014,3.3,64,38.8
0,3/11/2014,3.5,60,37.7
0,3/11/2014,3.7,55,37.9
0,3/11/2014,3.8,53,38.5
0,3/11/2014,3.7,52,39.8
0,3/11/2014,3.6,52,40.3
0,3/11/2014,3.5,52,40.7
0,3/12/2014,3.6,52,42.2
0,3/12/2014,3.7,54,42.2
0,3/12/2014,3.2,58,42
0,3/12/2014,3.2,58,40.7
0,3/12/2014,3.2,58,41.1
0,3/12/2014,3.2,59,38
0,3/12/2014,3.1,60,34.1
0,3/12/2014,2.9,61,32.1
0,3/12/2014,2.7,62,32.8
0,3/12/2014,2.6,63,34.1
0,3/12/2014,2.5,63,34.4
0,3/12/2014,2.3,63,33.8
0,3/12/2014,2.2,63,33.1
0,3/12/2014,2.2,62,33.3
0,3/12/2014,1.9,63,32.5
0,3/12/2014,1.8,63,33.2
0,3/12/2014,1.8,63,33.7
0,3/12/2014,2,63,34
0,3/12/2014,2.2,62,33
0,3/12/2014,2.4,60,31.6
0,3/12/2014,2.7,58,30.4
0,3/12/2014,2.9,56,28.8
0,3/12/2014,3,56,27.9
0,3/12/2014,3,57,26.9
0,3/13/2014,3,58,25.7
0,3/13/2014,3,58,24.3
0,3/13/2014,2.8,56,25.5
0,3/13/2014,2.5,59,24.2
0,3/13/2014,2.5,61,22.9
0,3/13/2014,2.4,62,21.1
0,3/13/2014,2.4,63,17.8
0,3/13/2014,2.5,65,16.1
0,3/13/2014,2.5,66,15.6
0,3/13/2014,2.5,67,12.1
0,3/13/2014,2.5,70,8.1
0,3/13/2014,2.5,71,6.9
0,3/13/2014,2.7,71,8.4
0,3/13/2014,2.8,72,11.2
0,3/13/2014,3,72,13.9
0,3/13/2014,3,72,11.2
0,3/13/2014,3.2,72,11.5
0,3/13/2014,3.3,72,14.1
0,3/13/2014,3.5,72,16.6
0,3/13/2014,3.7,71,19.6
0,3/13/2014,3.7,69,22.3
0,3/13/2014,3.7,68,23.1
0,3/13/2014,3.7,68,23.1
0,3/13/2014,3.7,69,21.5
0,3/14/2014,3.7,72,20.6
0,3/14/2014,3.7,75,20.4
0,3/14/2014,3.6,83,20.4
0,3/14/2014,3.3,86,20
0,3/14/2014,3.3,86,20.3
0,3/14/2014,3.5,84,21.5
0,3/14/2014,3.8,81,24.5
0,3/14/2014,4.2,76,29.7
0,3/14/2014,4.8,70,37.3
0,3/14/2014,5.3,65,42.9
0,3/14/2014,5.7,62,45.4
0,3/14/2014,5.9,59,46.5
0,3/14/2014,6.1,59,45.2
0,3/14/2014,6.2,60,44.3
0,3/14/2014,6.1,62,42.9
0,3/14/2014,6.1,63,42.9
0,3/14/2014,6.2,64,40.6
0,3/14/2014,6.2,64,37.3
0,3/14/2014,6.2,65,36.2
0,3/14/2014,6.3,66,34.3
0,3/14/2014,6.4,68,30.7
0,3/14/2014,6.4,69,28.3
0,3/14/2014,6.3,70,26.5
0,3/14/2014,6.2,72,24.5
0,3/15/2014,6.1,74,20.8
0,3/15/2014,5.9,76,16.9
0,3/15/2014,6.1,77,14
0,3/15/2014,6.1,77,13.7
0,3/15/2014,5.8,79,16.8
0,3/15/2014,5.7,80,21.1
0,3/15/2014,5.6,80,23.8
0,3/15/2014,5.5,80,25.9
0,3/15/2014,5.5,80,26.9
0,3/15/2014,5.4,79,26.5
0,3/15/2014,5.3,80,28.1
0,3/15/2014,5.1,81,31.9
0,3/15/2014,4.9,81,37.9
0,3/15/2014,5.1,80,41.9
0,3/15/2014,5.3,77,41.8
0,3/15/2014,5.6,76,42.5
0,3/15/2014,5.8,75,43.3
0,3/15/2014,6.1,74,44.7
0,3/15/2014,6.2,74,45.3
0,3/15/2014,6.3,74,45.2
0,3/15/2014,6.4,75,45.7
0,3/15/2014,6.4,76,45.3
0,3/15/2014,6.4,79,43.7
0,3/15/2014,6.3,82,42.8
0,3/16/2014,6.2,85,43.6
0,3/16/2014,6.2,86,43.6
0,3/16/2014,6.4,86,42.4
0,3/16/2014,6.8,85,42.5
0,3/16/2014,7.5,81,43.4
0,3/16/2014,8.1,76,45.4
0,3/16/2014,8.4,73,46.8
0,3/16/2014,8.6,73,47.9
0,3/16/2014,8.8,73,49.9
0,3/16/2014,9,72,52
0,3/16/2014,9.1,72,52.4
0,3/16/2014,9.1,73,52.3
0,3/16/2014,8.9,73,51.4
0,3/16/2014,8.9,75,50.4
0,3/16/2014,8.5,78,45.6
0,3/16/2014,8.2,81,41.9
0,3/16/2014,8.1,81,42.1
0,3/16/2014,8.1,82,44.3
0,3/16/2014,8.2,81,44.5
0,3/16/2014,8.4,81,41.7
0,3/16/2014,8.5,81,38.1
0,3/16/2014,8.4,82,33.4
0,3/16/2014,8.1,83,30.2
0,3/16/2014,7.9,83,31.7
0,3/17/2014,7.6,84,36.1
0,3/17/2014,7.3,82,36.4
0,3/17/2014,6.6,82,37.1
0,3/17/2014,6.4,80,38.6
0,3/17/2014,6.3,78,35.7
0,3/17/2014,6.2,78,32.7
0,3/17/2014,5.9,79,32.7
0,3/17/2014,5.8,79,35.7
0,3/17/2014,6.4,77,49.6
0,3/17/2014,6.3,71,53.6
0,3/17/2014,5.4,68,51.4
0,3/17/2014,4.4,72,50.2
0,3/17/2014,3.8,77,48.3
0,3/17/2014,3.5,80,47.9
0,3/17/2014,3.4,79,47.1
0,3/17/2014,3.2,79,47.1
0,3/17/2014,3.2,78,44.8
0,3/17/2014,3.4,75,43.9
0,3/17/2014,3.9,71,40.9
0,3/17/2014,4.3,70,35.2
0,3/17/2014,4.8,69,29.8
0,3/17/2014,5.1,68,26.3
0,3/17/2014,5.2,68,23.4
0,3/17/2014,5.3,68,23.1
0,3/18/2014,5.3,67,25.3
0,3/18/2014,5.3,68,29.3
0,3/18/2014,5.8,68,29.3
0,3/18/2014,5.7,68,29
0,3/18/2014,5.7,67,30.2
0,3/18/2014,5.8,66,32.7
0,3/18/2014,5.8,65,34.4
0,3/18/2014,5.7,64,35.7
0,3/18/2014,5.6,64,33.2
0,3/18/2014,5.4,65,27
0,3/18/2014,5.2,66,22.3
0,3/18/2014,5.2,67,20
0,3/18/2014,5,68,18.1
0,3/18/2014,4.9,69,17.5
0,3/18/2014,4.6,72,15.1
0,3/18/2014,4.4,73,18.1
0,3/18/2014,4.4,73,21.6
0,3/18/2014,4.6,72,23
0,3/18/2014,4.8,72,23.4
0,3/18/2014,5,71,23.5
0,3/18/2014,5.2,71,22.7
0,3/18/2014,5.8,68,23.2
0,3/18/2014,6.1,66,25.3
0,3/18/2014,6.2,65,30.6
0,3/19/2014,6.2,64,36.9
0,3/19/2014,6.1,61,40.2
0,3/19/2014,5.9,59,43.7
0,3/19/2014,5.8,59,42.5
0,3/19/2014,5.7,59,41
0,3/19/2014,5.7,58,41.3
0,3/19/2014,5.5,61,40.5
0,3/19/2014,5.3,68,40.8
0,3/19/2014,5.2,74,45
0,3/19/2014,5.3,73,47.8
0,3/19/2014,5.3,63,46.9
0,3/19/2014,5.3,57,47.1
0,3/19/2014,5.2,56,48.6
0,3/19/2014,4.8,58,49
0,3/19/2014,4.2,59,48.3
0,3/19/2014,4.1,61,46.2
0,3/19/2014,4.1,62,44.5
0,3/19/2014,4.2,60,43.5
0,3/19/2014,4.4,58,44.2
0,3/19/2014,4.5,58,45.7
0,3/19/2014,4.6,58,46.1
0,3/19/2014,4.7,57,46.7
0,3/19/2014,4.9,57,46.7
0,3/19/2014,5.2,56,44.8
0,3/20/2014,5.3,56,39.6
0,3/20/2014,5.3,57,34.1
0,3/20/2014,4.9,62,27.3
0,3/20/2014,4.6,67,33.8
0,3/20/2014,4.5,67,35.5
0,3/20/2014,4.5,66,34.2
0,3/20/2014,4.6,66,31.9
0,3/20/2014,4.7,67,30.3
0,3/20/2014,4.8,66,28.7
0,3/20/2014,4.8,67,27
0,3/20/2014,4.7,68,27
0,3/20/2014,4.6,70,27.8
0,3/20/2014,4.3,72,28.3
0,3/20/2014,4.2,73,29.3
0,3/20/2014,4.4,70,30.2
0,3/20/2014,4.6,71,32.3
0,3/20/2014,4.8,71,34.1
0,3/20/2014,4.9,72,34.6
0,3/20/2014,5,74,32.8
0,3/20/2014,5.1,75,30.2
0,3/20/2014,5,77,27.7
0,3/20/2014,4.9,79,26.7
0,3/20/2014,4.8,81,26
0,3/20/2014,4.7,83,24.9
0,3/21/2014,4.6,84,23.1
0,3/21/2014,4.5,85,20.5
0,3/21/2014,4.8,84,18.6
0,3/21/2014,4.8,85,18.2
0,3/21/2014,4.8,84,20.2
0,3/21/2014,4.9,82,23.5
0,3/21/2014,5.3,79,27.8
0,3/21/2014,5.8,75,32.4
0,3/21/2014,6.2,72,36.2
0,3/21/2014,6.6,69,39.7
0,3/21/2014,6.9,66,42.3
0,3/21/2014,7.1,64,43.9
0,3/21/2014,7.1,64,44.6
0,3/21/2014,7.1,67,43.9
0,3/21/2014,7.1,67,43.4
0,3/21/2014,7.1,69,44.7
0,3/21/2014,7.1,69,45
0,3/21/2014,7.2,69,44.4
0,3/21/2014,7.2,69,43.2
0,3/21/2014,7.3,68,41.7
0,3/21/2014,7.4,69,39.2
0,3/21/2014,7.3,71,34.7
0,3/21/2014,6.9,74,25.1
0,3/21/2014,6.6,77,20.9
0,3/22/2014,6.3,79,17.4
0,3/22/2014,6.7,75,13.7
0,3/22/2014,7.5,69,12.9
0,3/22/2014,7.2,70,12.6
0,3/22/2014,6.2,78,13
0,3/22/2014,5.6,83,13
0,3/22/2014,5.3,85,11.5
0,3/22/2014,5.1,87,9.6
0,3/22/2014,5.2,86,9.5
0,3/22/2014,5.1,87,12
0,3/22/2014,5.1,88,14.5
0,3/22/2014,5,88,16.8
0,3/22/2014,4.9,88,18.5
0,3/22/2014,4.9,88,20.2
0,3/22/2014,4.9,88,20.5
0,3/22/2014,4.9,88,20.1
0,3/22/2014,5.1,87,18.5
0,3/22/2014,5.2,87,16.8
0,3/22/2014,5.4,87,14.6
0,3/22/2014,5.6,87,12.5
0,3/22/2014,5.8,87,9.9
0,3/22/2014,5.9,86,7.5
0,3/22/2014,6.1,87,5.2
0,3/22/2014,6.1,88,4
0,3/23/2014,5.9,88,4.8
0,3/23/2014,5.6,89,6.3
0,3/23/2014,5.8,90,4.8
0,3/23/2014,5.6,91,7.4
0,3/23/2014,5.3,92,14.3
0,3/23/2014,5.2,91,22.4
0,3/23/2014,5.4,88,27
0,3/23/2014,5.8,84,30.2
0,3/23/2014,6.3,80,34.8
0,3/23/2014,6.8,77,38.2
0,3/23/2014,6.9,75,38.2
0,3/23/2014,6.8,75,37.1
0,3/23/2014,6.7,76,35.5
0,3/23/2014,6.6,77,34.7
0,3/23/2014,6.6,79,32.4
0,3/23/2014,6.6,80,34.5
0,3/23/2014,6.7,81,34.8
0,3/23/2014,6.8,82,34.2
0,3/23/2014,6.9,82,33.3
0,3/23/2014,7.1,82,32.7
0,3/23/2014,7.2,83,30.3
0,3/23/2014,7.2,84,27.4
0,3/23/2014,7.2,85,24.1
0,3/23/2014,7.3,85,23.2
0,3/24/2014,7.4,84,23.8
0,3/24/2014,7.5,84,24.8
0,3/24/2014,7.8,82,23.7
0,3/24/2014,8.2,81,25.7
0,3/24/2014,8.4,81,30.8
0,3/24/2014,8.4,82,36.5
0,3/24/2014,8.2,82,38.8
0,3/24/2014,8.1,82,36.3
0,3/24/2014,7.9,81,35.9
0,3/24/2014,7.9,81,36.4
0,3/24/2014,7.9,81,35
0,3/24/2014,8,82,32.7
0,3/24/2014,7.8,84,28.3
0,3/24/2014,7.5,86,22.8
0,3/24/2014,6.7,90,21.6
0,3/24/2014,6.7,91,27.9
0,3/24/2014,6.7,91,23.3
0,3/24/2014,6.8,91,17.4
0,3/24/2014,6.8,91,15.9
0,3/24/2014,6.8,91,13.2
0,3/24/2014,6.9,92,10.5
0,3/24/2014,7.2,91,11.8
0,3/24/2014,7.4,90,16.9
0,3/24/2014,7,92,21.9
0,3/25/2014,6.7,93,23.4
0,3/25/2014,6.2,95,22.7
0,3/25/2014,5.8,96,22.1
0,3/25/2014,5.8,97,20.9
0,3/25/2014,5.7,97,19.1
0,3/25/2014,5.7,98,17
0,3/25/2014,5.6,98,17
0,3/25/2014,5.5,98,17.7
0,3/25/2014,5.4,99,16.7
0,3/25/2014,5.4,99,15.3
0,3/25/2014,5.3,99,14.4
0,3/25/2014,5.2,99,14.4
0,3/25/2014,5.1,99,13.4
0,3/25/2014,5,99,11.6
0,3/25/2014,5,99,9.3
0,3/25/2014,5,99,10.6
0,3/25/2014,5.1,99,8.9
0,3/25/2014,5.2,98,6.5
0,3/25/2014,5.4,97,6.7
0,3/25/2014,5.7,96,7.9
0,3/25/2014,5.9,96,9.6
0,3/25/2014,6.1,96,12.9
0,3/25/2014,6.2,96,16.9
0,3/25/2014,6.4,96,18.3
0,3/26/2014,6.5,97,17.6
0,3/26/2014,6.4,98,15.3
0,3/26/2014,7,99,14.3
0,3/26/2014,6.9,99,14.2
0,3/26/2014,6.8,99,17
0,3/26/2014,6.6,99,21.8
0,3/26/2014,6.6,99,26.2
0,3/26/2014,6.9,97,29.3
0,3/26/2014,7.4,95,29.2
0,3/26/2014,8.1,91,26.4
0,3/26/2014,8.9,87,25.3
0,3/26/2014,9,84,26.4
0,3/26/2014,8.4,86,26.2
0,3/26/2014,7.8,89,22.2
0,3/26/2014,6.5,97,20.1
0,3/26/2014,6.1,99,16.6
0,3/26/2014,6,99,15.9
0,3/26/2014,5.9,99,16
0,3/26/2014,6.1,99,16
0,3/26/2014,6.3,97,15.9
0,3/26/2014,6.4,97,15.9
0,3/26/2014,6.8,96,15.3
0,3/26/2014,6.9,95,14.3
0,3/26/2014,7,95,14.7
0,3/27/2014,7.1,95,15.8
0,3/27/2014,7.1,94,19.3
0,3/27/2014,7,92,20.3
0,3/27/2014,7.6,89,26.3
0,3/27/2014,8.8,83,31.4
0,3/27/2014,10,76,36.7
0,3/27/2014,10.6,70,44.1
0,3/27/2014,10.6,68,50.9
0,3/27/2014,10.4,65,55.3
0,3/27/2014,10.4,63,56.7
0,3/27/2014,10.4,60,57
0,3/27/2014,10.3,59,57
0,3/27/2014,10.1,60,54.9
0,3/27/2014,9.8,63,53.3
0,3/27/2014,9.4,65,47.4
0,3/27/2014,9.3,67,48.1
0,3/27/2014,9.4,67,48.3
0,3/27/2014,9.5,67,49
0,3/27/2014,9.8,66,49.7
0,3/27/2014,9.9,67,48
0,3/27/2014,9.7,70,44.8
0,3/27/2014,10.1,69,40.3
0,3/27/2014,10.1,71,37.5
0,3/27/2014,10.1,73,36.8
0,3/28/2014,9.7,77,39.2
0,3/28/2014,9.4,81,37.9
0,3/28/2014,9.4,85,39.6
0,3/28/2014,9.3,88,44.7
0,3/28/2014,9.2,90,44.7
0,3/28/2014,8.9,91,41
0,3/28/2014,8.5,93,36.8
0,3/28/2014,8.3,93,33
0,3/28/2014,8.1,94,31.2
0,3/28/2014,8,94,27.3
0,3/28/2014,7.7,95,21.3
0,3/28/2014,7.4,96,19.5
0,3/28/2014,7.1,96,23.5
0,3/28/2014,7.1,95,29.3
0,3/28/2014,6.8,93,35.3
0,3/28/2014,6.6,95,35.6
0,3/28/2014,6.6,96,33.4
0,3/28/2014,6.6,97,31
0,3/28/2014,6.8,96,31.5
0,3/28/2014,7.2,93,32.6
0,3/28/2014,7.9,89,32.5
0,3/28/2014,8.3,87,31
0,3/28/2014,8.6,85,28.9
0,3/28/2014,8.8,83,29.8
0,3/29/2014,8.9,82,33.3
0,3/29/2014,8.9,81,37.9
0,3/29/2014,8.9,80,39.4
0,3/29/2014,8.9,79,40.8
0,3/29/2014,8.8,79,40.3
0,3/29/2014,8.6,78,38.9
0,3/29/2014,8.6,76,37.4
0,3/29/2014,8.4,74,37.4
0,3/29/2014,8.2,71,38.9
0,3/29/2014,7.8,72,42.2
0,3/29/2014,7.2,74,43.2
0,3/29/2014,7.1,75,42.4
0,3/29/2014,7.2,74,40
0,3/29/2014,7.2,74,38.2
0,3/29/2014,6.8,81,36.4
0,3/29/2014,6.8,82,34.2
0,3/29/2014,6.9,83,31
0,3/29/2014,7,84,27.5
0,3/29/2014,7.2,84,26.8
0,3/29/2014,7.4,84,26.9
0,3/29/2014,7.4,85,26.1
0,3/29/2014,7.3,86,26.7
0,3/29/2014,7.2,87,26.8
0,3/29/2014,7.1,88,25.4
0,3/30/2014,6.9,89,23.3
0,3/30/2014,6.9,89,20.9
0,3/30/2014,7.2,89,19.6
0,3/30/2014,7,90,19.1
0,3/30/2014,6.8,90,18.9
0,3/30/2014,6.7,91,18.1
0,3/30/2014,6.5,91,17.1
0,3/30/2014,6.4,91,15.3
0,3/30/2014,6.5,90,12.7
0,3/30/2014,6.8,88,11.8
0,3/30/2014,6.8,86,11.5
0,3/30/2014,6.9,84,11.2
0,3/30/2014,7.1,83,11.2
0,3/30/2014,7.1,82,10.6
0,3/30/2014,6.8,84,7.9
0,3/30/2014,6.8,84,9.7
0,3/30/2014,6.8,83,14.2
0,3/30/2014,7.1,82,14.7
0,3/30/2014,7.2,82,15
0,3/30/2014,7.4,81,14.9
0,3/30/2014,7.7,80,15.2
0,3/30/2014,7.8,80,15.6
0,3/30/2014,7.9,79,16.1
0,3/30/2014,7.9,79,17.5
0,3/31/2014,7.9,78,18.7
0,3/31/2014,7.8,77,21.7
0,3/31/2014,8.1,75,21.4
0,3/31/2014,8.1,72,26
0,3/31/2014,8.5,69,30.7
0,3/31/2014,9.1,66,35.7
0,3/31/2014,9.4,65,39.5
0,3/31/2014,9.4,64,40.3
0,3/31/2014,9.1,64,39.4
0,3/31/2014,8.7,66,37.7
0,3/31/2014,8.4,69,35.7
0,3/31/2014,8.2,71,35.7
0,3/31/2014,8.1,73,34.6
0,3/31/2014,7.8,76,29.3
0,3/31/2014,7.2,82,29
0,3/31/2014,6.9,86,27.1
0,3/31/2014,6.9,88,24.7
0,3/31/2014,7.2,87,28.2
0,3/31/2014,7.5,86,26.2
0,3/31/2014,7.8,85,30
0,3/31/2014,7.8,85,35.8
0,3/31/2014,7.8,83,34.4
0,3/31/2014,8,82,32
0,3/31/2014,8.1,79,30.5
0,4/1/2014,8.2,77,33.1
0,4/1/2014,8.4,75,38.7
0,4/1/2014,8.7,69,34
0,4/1/2014,8.9,68,35.3
0,4/1/2014,9.2,67,36.7
0,4/1/2014,9.8,64,37.9
0,4/1/2014,9.9,62,41.2
0,4/1/2014,9.9,62,43.7
0,4/1/2014,9.6,62,44
0,4/1/2014,9.4,63,43
0,4/1/2014,9.2,64,41.8
0,4/1/2014,9.2,65,40.5
0,4/1/2014,9.1,67,39.8
0,4/1/2014,8.9,70,39.7
0,4/1/2014,8.8,72,31.6
0,4/1/2014,8.6,76,29.8
0,4/1/2014,8.4,79,28.6
0,4/1/2014,8.4,81,27.1
0,4/1/2014,8.3,83,22.3
0,4/1/2014,8.3,84,19.7
0,4/1/2014,8.4,84,19.3
0,4/1/2014,8.4,83,18.6
0,4/1/2014,8.6,81,18.9
0,4/1/2014,8.8,80,22.5
0,4/2/2014,8.9,79,25.7
0,4/2/2014,9,78,28.8
0,4/2/2014,8.6,81,31.6
0,4/2/2014,8.6,81,33.3
0,4/2/2014,8.6,81,36.9
0,4/2/2014,8.4,81,37.4
0,4/2/2014,8.2,79,39.6
0,4/2/2014,8.1,77,42.7
0,4/2/2014,7.8,75,46.7
0,4/2/2014,7.6,73,45.7
0,4/2/2014,7.4,71,41.6
0,4/2/2014,7.2,68,39.7
0,4/2/2014,7,66,39.8
0,4/2/2014,6.8,64,38.2
0,4/2/2014,6.8,64,35
0,4/2/2014,6.7,63,32.8
0,4/2/2014,6.6,62,28.8
0,4/2/2014,6.5,63,29.3
0,4/2/2014,6.7,61,31.4
0,4/2/2014,6.8,61,31.3
0,4/2/2014,7,60,32.9
0,4/2/2014,7.1,60,35.9
0,4/2/2014,6.9,58,40.4
0,4/2/2014,6.8,55,45.1
0,4/3/2014,6.8,53,44.6
0,4/3/2014,6.7,54,37.8
0,4/3/2014,6.5,57,37.6
0,4/3/2014,6.4,59,38.4
0,4/3/2014,6.5,60,38.6
0,4/3/2014,6.6,60,36.7
0,4/3/2014,6.5,61,32.3
0,4/3/2014,6.2,62,27.4
0,4/3/2014,5.9,65,21.7
0,4/3/2014,5.7,69,17.1
0,4/3/2014,5.4,72,15.5
0,4/3/2014,5.2,75,16.4
0,4/3/2014,5,79,21.2
0,4/3/2014,5.1,78,27.1
0,4/3/2014,5.2,74,28.8
0,4/3/2014,5.4,73,30.4
0,4/3/2014,5.7,73,32.6
0,4/3/2014,5.9,73,33.9
0,4/3/2014,6.1,73,34.7
0,4/3/2014,6.3,70,33.9
0,4/3/2014,6.7,68,31.9
0,4/3/2014,6.8,69,30.1
0,4/3/2014,6.8,70,30.1
0,4/3/2014,7.3,64,33.9
0,4/4/2014,8.2,55,41
0,4/4/2014,8.6,52,47.5
0,4/4/2014,8.1,59,42.7
0,4/4/2014,7.7,64,32.4
0,4/4/2014,7.1,70,24.4
0,4/4/2014,6.6,74,21.7
0,4/4/2014,6.5,73,24.2
0,4/4/2014,6.6,67,29.1
0,4/4/2014,6.2,63,29.4
0,4/4/2014,5.8,59,30.6
0,4/4/2014,5.6,59,31.5
0,4/4/2014,5.3,61,33.7
0,4/4/2014,5.1,63,36.9
0,4/4/2014,4.8,63,39.5
0,4/4/2014,4.4,61,42.4
0,4/4/2014,4.4,62,41.8
0,4/4/2014,4.6,61,40.7
0,4/4/2014,4.8,60,39.7
0,4/4/2014,5.1,57,37.9
0,4/4/2014,5.3,55,35.4
0,4/4/2014,5.6,54,34.2
0,4/4/2014,5.7,55,34.8
0,4/4/2014,5.8,56,35.1
0,4/4/2014,5.8,57,30.6
0,4/5/2014,5.8,60,26.6
0,4/5/2014,5.6,65,27.6
0,4/5/2014,5.4,67,27
0,4/5/2014,5.2,69,24.7
0,4/5/2014,5.2,70,20.5
0,4/5/2014,5.2,71,17.7
0,4/5/2014,5.1,72,18
0,4/5/2014,5.1,73,20.7
0,4/5/2014,5.2,72,24.2
0,4/5/2014,5.4,71,27.5
0,4/5/2014,5.7,72,31
0,4/5/2014,6,72,33.5
0,4/5/2014,6.3,73,36.9
0,4/5/2014,6.6,75,40.4
0,4/5/2014,7,73,40.5
0,4/5/2014,7.1,73,41.4
0,4/5/2014,7.1,73,40.8
0,4/5/2014,7.1,74,40.4
0,4/5/2014,7.1,75,40
0,4/5/2014,7.1,75,39.6
0,4/5/2014,7.1,75,40.3
0,4/5/2014,7.2,73,41.5
0,4/5/2014,7.4,71,42
0,4/5/2014,7.7,69,42.7
0,4/6/2014,8,68,43.8
0,4/6/2014,8.3,66,46
0,4/6/2014,8.8,65,46.5
0,4/6/2014,9,63,43.6
0,4/6/2014,9.1,62,43.2
